1,0
23,1
42,7
45,9
95,0
210,0
240,8
256,6
268,2
271,4
289,4
301,7
328,5
357,1
372,4
382,1
392,3
399,0
418,8
424,9
425,3
426,7
450,1
460,9
464,0
480,5
502,5
506,6
529,9
530,2
543,5
547,6
550,9
590,4
602,8
616,4
627,8
639,0
654,7
670,3
678,1
690,5
693,2
702,0
708,8
711,1
714,2
742,4
772,9
777,8
816,6
863,2
891,1
894,4
928,7
934,7
940,9
960,5
970,5
975,3
1000,0
1034,2
1035,3
1060,1
1073,4
1089,5
1108,3
1122,9
1154,7
1193,8
1209,0
1224,6
1239,8
1264,2
1270,2
1271,4
1277,1
1297,6
1344,8
1384,8
1422,7
1468,5
1473,4
1478,2
1490,5
1493,6
1497,1
1518,9
1519,8
1539,2
1554,4
1576,4
1577,5
1594,3
1599,3
1619,7
1625,0
1651,3
1663,4
1671,6
1681,1
1745,8
1746,7
1748,9
1754,2
1792,6
1814,4
1830,6
1875,9
1884,9
1944,7
1978,5
1986,6
1989,1
2000,5
2003,4
2092,3
2110,1
2118,7
2179,3
2192,0
2198,1
2238,7
2262,6
2266,5
2273,2
2288,2
2312,9
2343,5
2347,7
2374,1
2395,5
2435,0
2470,6
2493,0
2500,0
2508,2
2610,8
2619,1
2623,1
2628,8
2640,9
2654,1
2709,0
2732,4
2743,7
2754,7
2797,9
2800,4
2801,4
2815,9
2862,6
2925,6
2927,8
2937,1
2972,8
2994,1
3011,8
3017,2
3018,4
3033,3
3066,8
3072,4
3115,6
3123,6
3133,2
3146,9
3147,2
3175,0
3187,6
3189,7
3211,8
3218,4
3244,2
3260,4
3281,8
3289,5
3290,4
3316,9
3321,1
3323,3
3331,1
3340,4
3348,9
3363,6
3409,0
3432,8
3472,3
3477,4
3483,9
3487,1
3499,8
3502,8
3506,9
3513,8
3544,9
3551,1
3674,3
3679,2
3747,7
3808,6
3835,3
3841,6
3867,9
3885,1
3886,2
3913,9
3965,2
3985,6
4001,3
4006,8
4009,0
4015,5
4039,6
4040,8
4043,8
4066,1
4068,3
4080,2
4094,3
4108,0
4190,1
4191,3
4192,5
4236,3
4242,7
4267,1
4325,0
4365,6
4390,1
4400,3
4414,2
4462,5
4467,1
4469,2
4476,2
4501,8
4527,0
4529,5
4541,2
4558,5
4574,2
4593,4
4642,0
4659,7
4684,8
4689,9
4703,4
4728,5
4733,2
4773,0
4782,4
4795,3
4797,8
4810,1
4813,1
4837,4
4890,4
4912,9
4932,9
4950,1
5033,4
5051,1
5084,6
5093,9
5144,0
5151,2
5154,0
5181,7
5272,0
5302,7
5319,0
5345,2
5360,8
5364,6
5371,9
5413,6
5417,5
5419,6
5423,5
5468,0
5475,0
5477,1
5504,7
5519,7
5574,8
5578,3
5579,7
5632,6
5658,9
5703,4
5711,0
5712,5
5743,8
5765,9
5780,6
5796,4
5827,8
5831,3
5843,2
5870,3
5873,5
5897,7
5903,1
5946,7
5954,4
5959,7
5963,1
5967,3
5971,5
6055,2
6109,7
6121,9
6128,4
6133,0
6136,8
6140,7
6157,6
6223,8
6251,3
6269,3
6274,5
6309,3
6344,2
6347,3
6395,1
6422,0
6440,3
6456,6
6459,9
6486,6
6487,7
6493,8
6500,3
6527,5
6536,4
6568,1
6573,8
6589,9
6602,6
6613,1
6614,0
6624,2
6645,0
6647,1
6661,9
6707,7
6754,3
6779,9
6782,5
6810,4
6814,8
6829,5
6873,8
6897,8
6902,7
6906,3
6917,0
6949,4
6984,5
7030,3
7054,7
7086,6
7089,1
7146,2
7157,9
7182,8
7207,2
7210,7
7223,2
7229,7
7241,9
7244,5
7245,9
7247,0
7271,0
7277,7
7285,4
7297,8
7299,4
7311,5
7341,6
7361,6
7368,5
7374,5
7382,5
7414,2
7449,5
7466,0
7484,2
7491,1
7535,5
7537,2
7565,7
7592,5
7605,7
7617,8
7622,1
7659,5
7663,7
7668,1
7688,2
7700,6
7720,1
7753,0
7763,8
7781,7
7791,9
7801,2
7856,8
7861,3
7874,0
7901,6
7913,7
7945,7
7960,2
7977,9
7983,2
8021,0
8023,5
8040,1
8056,5
8068,7
8072,6
8108,0
8133,2
8208,4
8230,3
8236,3
8266,4
8276,9
8285,8
8339,5
8345,7
8403,2
8416,9
8429,7
8441,8
8455,3
8459,5
8469,0
8504,5
8514,9
8520,8
8542,1
8543,1
8569,5
8623,5
8662,8
8722,8
8772,1
8784,2
8791,7
8819,5
8827,7
8890,4
8907,3
8927,5
8934,1
8948,3
8982,0
9003,0
9019,8
9024,6
9033,5
9035,0
9038,0
9052,7
9066,9
9067,0
9080,3
9096,5
9154,8
9159,5
9163,5
9165,8
9182,3
9202,6
9212,2
9233,6
9248,2
9251,1
9313,0
9326,5
9348,4
9364,8
9375,4
9430,1
9432,7
9494,7
9498,7
9504,9
9556,6
9559,8
9577,6
9599,1
9610,3
9628,1
9641,8
9673,9
9683,9
9701,4
9745,6
9746,4
9760,6
9810,9
9814,5
9832,8
9851,3
9855,2
9868,3
9870,9
9898,5
9902,1
9922,0
9926,6
9928,6
9994,0
10031,3
10043,9
10101,6
10127,2
10144,3
10161,3
10182,5
10184,9
10191,4
10206,3
10211,5
10212,4
10217,8
10234,6
10252,4
10281,8
10286,5
10298,6
10304,6
10305,9
10309,7
10356,6
10368,2
10404,1
10410,9
10426,8
10447,8
10464,2
10465,5
10491,4
10514,2
10543,5
10550,6
10551,8
10601,1
10621,9
10628,8
10654,6
10656,5
10755,0
10758,4
10804,5
10814,5
10842,1
10860,9
10871,5
10875,9
10899,4
10930,6
10996,6
11000,6
11017,2
11050,1
11071,0
11078,9
11080,7
11109,2
11112,1
11118,5
11172,0
11240,0
11251,2
11273,8
11298,2
11299,2
11317,1
11349,7
11364,2
11373,9
11381,4
11415,9
11426,7
11462,0
11518,1
11527,9
11528,7
11544,3
11564,7
11635,6
11707,5
11709,4
11710,3
11716,7
11724,8
11732,9
11733,7
11734,8
11781,3
11789,7
11821,7
11938,9
11950,8
11978,3
11996,6
12090,6
12107,0
12108,3
12170,6
12182,8
12232,5
12233,7
12234,2
12321,0
12324,0
12379,8
12383,1
12410,6
12439,7
12443,9
12460,4
12490,3
12513,8
12531,9
12550,0
12585,2
12591,1
12596,6
12610,4
12611,5
12650,5
12656,3
12662,0
12720,3
12732,0
12739,9
12741,0
12789,9
12809,1
12811,1
12813,7
12840,9
12884,9
12895,3
12901,3
13037,8
13056,7
13101,6
13117,0
13123,7
13124,3
13136,7
13161,3
13165,5
13183,4
13186,8
13229,5
13242,3
13243,7
13244,7
13249,2
13292,7
13300,5
13328,5
13332,3
13375,6
13376,3
13401,2
13408,0
13417,3
13435,9
13453,1
13500,4
13515,7
13523,2
13574,1
13575,6
13591,5
13629,3
13643,1
13649,1
13650,4
13661,6
13735,2
13772,6
13774,2
13816,0
13849,8
13909,3
13975,7
13997,9
14012,0
14030,3
14058,9
14127,9
14158,0
14185,4
14188,4
14242,7
14266,3
14304,8
14316,5
14322,8
14412,0
14445,0
14455,7
14471,5
14495,8
14501,4
14563,7
14569,2
14601,7
14607,9
14683,4
14714,5
14767,1
14845,8
14877,0
14888,9
14897,0
14918,5
14989,6
14996,2
15003,3
15019,7
15031,3
15052,3
15059,4
15079,9
15088,6
15093,2
15120,0
15181,3
15188,6
15198,0
15217,2
15226,3
15238,5
15257,6
15259,4
15296,2
15329,0
15335,3
15341,8
15345,1
15414,9
15426,4
15457,2
15468,7
15492,0
15506,2
15517,9
15532,8
15539,1
15551,4
15593,9
15610,8
15619,0
15645,8
15653,9
15660,2
15665,4
15669,1
15685,5
15703,4
15743,3
15756,6
15761,0
15802,2
15827,9
15849,7
15879,8
15882,0
15884,5
15959,1
15982,2
15993,0
15997,7
16009,4
16048,4
16058,2
16082,9
16101,8
16156,3
16181,1
16188,6
16216,4
16246,8
16249,3
16251,4
16316,7
16333,5
16339,8
16360,9
16379,7
16431,4
16483,1
16500,8
16564,3
16595,0
16685,4
16692,5
16729,2
16736,6
16749,0
16751,9
16767,5
16770,9
16784,5
16806,9
16807,4
16827,9
16863,4
16878,9
16917,8
16948,2
16955,8
17033,7
17057,4
17061,9
17073,5
17080,2
17095,0
17098,6
17127,3
17147,9
17153,2
17171,1
17199,6
17219,5
17247,5
17250,4
17260,1
17290,8
17294,5
17317,9
17337,1
17339,2
17385,5
17392,0
17393,8
17401,6
17431,2
17447,9
17489,2
17524,6
17567,5
17648,0
17656,9
17680,5
17690,4
17694,4
17702,9
17746,4
17752,3
17764,6
17778,3
17799,9
17829,6
17830,7
17893,3
17932,0
17934,4
17949,4
18005,5
18013,1
18044,3
18068,6
18071,4
18085,6
18097,2
18118,9
18122,7
18131,9
18142,7
18175,9
18234,5
18242,8
18256,1
18292,6
18293,1
18298,5
18302,6
18339,1
18357,0
18408,7
18434,8
18461,0
18483,4
18491,8
18505,0
18518,5
18545,1
18553,5
18587,3
18600,5
18608,6
18675,3
18676,5
18692,1
18704,6
18717,4
18720,7
18738,9
18767,4
18769,5
18770,3
18789,5
18821,6
18868,0
18936,0
18956,6
18965,3
18972,2
19014,3
19039,7
19075,3
19092,3
19096,1
19118,6
19187,7
19200,3
19259,7
19278,1
19289,1
19291,8
19296,2
19324,2
19329,6
19338,3
19340,4
19371,8
19374,5
19401,4
19417,9
19430,5
19434,7
19448,7
19474,3
19498,4
19499,4
19500,3
19515,9
19549,3
19587,2
19602,2
19609,5
19617,6
19642,7
19706,5
19715,9
19721,2
19747,9
19773,7
19784,2
19797,5
19828,6
19857,0
19866,3
19889,8
19965,3
19986,6
20020,8
20022,2
20050,9
20054,9
20082,4
20089,8
20100,2
20110,4
20146,1
20160,2
20167,3
20257,2
20321,0
20349,0
20362,3
20367,6
20394,1
20402,9
20415,4
20436,2
20438,1
20563,1
20572,6
20577,0
20595,2
20629,2
20635,5
20657,8
20662,0
20668,5
20752,3
20771,8
20786,2
20790,3
20792,9
20796,6
20804,5
20808,6
20814,0
20827,0
20841,9
20872,3
20891,6
20894,4
20900,9
20903,3
20953,0
20965,3
20973,8
21093,5
21094,1
21138,9
21144,3
21152,4
21228,3
21232,4
21236,7
21259,5
21282,8
21332,6
21341,3
21367,7
21396,7
21450,2
21459,7
21474,1
21493,2
21504,2
21540,9
21544,2
21548,5
21554,1
21559,3
21576,0
21588,5
21593,8
21595,9
21620,0
21623,2
21625,3
21642,4
21652,2
21655,4
21663,8
21678,5
21683,2
21686,9
21706,7
21709,1
21751,1
21758,7
21774,9
21821,6
21846,4
21865,5
21876,9
21877,3
21903,0
21914,5
21923,1
21936,4
21937,7
21939,3
21954,0
21990,1
22000,3
22003,3
22026,2
22033,5
22066,1
22069,3
22084,6
22130,5
22131,7
22132,2
22143,0
22171,7
22179,1
22197,4
22208,0
22215,6
22237,6
22245,0
22285,4
22299,9
22304,3
22309,8
22342,7
22344,0
22392,7
22414,2
22433,9
22443,3
22445,0
22457,2
22500,2
22561,6
22565,5
22612,2
22614,4
22639,1
22641,2
22654,6
22673,2
22705,1
22706,0
22716,6
22748,1
22808,8
22823,7
22832,0
22839,4
22876,7
22886,0
22971,7
22978,0
23029,3
23035,8
23059,1
23070,7
23101,3
23144,3
23167,1
23175,4
23221,3
23223,6
23226,5
23238,1
23254,1
23275,9
23290,1
23314,9
23389,0
23418,5
23453,6
23454,0
23500,6
23503,2
23509,8
23516,5
23608,4
23622,6
23623,4
23644,4
23665,1
23671,5
23698,7
23711,7
23716,2
23729,8
23734,5
23744,9
23746,5
23795,1
23831,8
23887,2
23891,0
23904,4
23917,2
23927,5
23938,5
23940,0
23974,4
23994,2
24015,2
24018,4
24034,0
24049,7
24062,9
24127,6
24129,2
24160,8
24217,5
24243,9
24260,7
24261,8
24369,3
24391,4
24412,7
24419,0
24430,2
24435,3
24471,4
24476,0
24514,4
24519,5
24535,1
24541,0
24566,9
24576,6
24591,2
24606,1
24644,7
24656,6
24662,7
24668,4
24669,4
24699,7
24710,1
24729,1
24731,3
24733,3
24738,1
24739,6
24765,5
24768,8
24789,3
24804,6
24810,4
24841,2
24866,4
24882,7
24890,5
24905,6
24909,8
24911,9
24925,8
24937,8
24967,9
24985,0
24996,1
24997,2
25005,0
25022,0
25087,1
25096,5
25154,4
25188,4
25236,8
25237,9
25264,1
25275,8
25284,3
25301,8
25305,0
25319,7
25334,4
25351,6
25373,3
25379,8
25389,0
25394,1
25399,0
25422,6
25438,4
25439,7
25462,6
25463,9
25474,1
25491,7
25545,8
25561,7
25565,9
25566,5
25581,7
25613,4
25635,4
25637,9
25659,5
25660,4
25680,6
25694,0
25706,9
25758,1
25780,2
25788,7
25837,9
25891,5
25901,6
25902,2
25909,9
25912,2
25931,4
25940,1
25968,8
25975,8
26034,5
26036,8
26063,7
26111,4
26121,2
26124,6
26193,4
26220,9
26296,4
26311,3
26312,2
26320,5
26327,8
26332,9
26402,6
26415,0
26435,4
26436,0
26440,9
26512,9
26516,6
26521,6
26529,7
26562,2
26582,4
26584,6
26591,7
26595,2
26643,9
26683,9
26689,2
26709,7
26718,2
26752,5
26816,4
26828,9
26842,5
26844,9
26877,9
26880,3
26909,3
26914,1
26916,7
26931,6
26983,6
26986,1
27009,5
27023,0
27097,4
27099,5
27109,0
27114,0
27127,5
27140,3
27221,4
27243,6
27253,5
27331,2
27340,5
27360,7
27361,9
27390,6
27402,6
27480,3
27510,5
27522,7
27547,0
27606,8
27641,2
27653,6
27665,1
27764,5
27795,3
27803,3
27813,5
27814,5
27817,9
27819,8
27864,2
27881,7
27899,3
27905,6
27906,7
27908,9
27922,4
27930,3
27964,8
27997,5
28041,0
28044,0
28050,2
28072,0
28083,6
28100,1
28154,2
28162,6
28193,3
28207,7
28253,4
28258,5
28278,2
28281,6
28315,5
28318,1
28353,6
28380,3
28399,7
28400,6
28427,0
28460,9
28469,5
28494,2
28496,6
28501,4
28503,8
28516,1
28534,5
28539,8
28540,0
28561,3
28563,7
28586,1
28610,4
28621,7
28636,9
28640,2
28646,1
28669,4
28701,2
28727,6
28754,9
28774,9
28790,7
28863,4
28892,8
28898,6
28918,5
28942,4
28949,5
28986,7
28991,7
29090,8
29092,8
29095,8
29110,9
29116,8
29136,6
29146,3
29153,3
29159,7
29197,5
29211,0
29212,7
29219,2
29262,0
29266,3
29272,6
29276,8
29284,1
29322,9
29344,5
29345,0
29393,8
29421,0
29514,1
29541,0
29555,5
29568,6
29590,4
29593,4
29598,1
29602,3
29608,3
29635,2
29657,2
29690,4
29697,1
29738,9
29747,4
29755,0
29784,2
29823,3
29855,7
29872,6
29912,5
29948,7
29985,0
29986,1
29992,4
29994,0
30002,3
30007,1
30009,0
30016,4
30022,9
30092,8
30126,1
30167,4
30179,1
30201,7
30207,0
30221,9
30248,8
30270,1
30277,9
30329,2
30339,7
30356,2
30358,9
30377,3
30394,9
30407,8
30442,7
30459,2
30468,3
30481,7
30482,5
30542,4
30547,0
30548,0
30584,8
30602,4
30612,1
30631,8
30662,3
30665,0
30668,0
30692,3
30735,9
30743,8
30747,3
30777,8
30792,4
30801,7
30821,7
30828,0
30888,4
30897,3
30900,5
30901,1
30979,7
30990,7
30992,0
31012,1
31024,2
31035,8
31061,1
31062,7
31067,4
31082,0
31098,3
31136,3
31137,7
31180,0
31229,3
31230,5
31246,4
31256,9
31273,8
31276,2
31287,5
31295,9
31296,1
31342,6
31351,9
31352,5
31356,0
31370,1
31378,4
31382,7
31412,4
31414,8
31419,4
31430,0
31441,8
31455,5
31478,1
31513,2
31516,6
31532,9
31538,3
31555,2
31600,8
31603,2
31622,8
31628,0
31655,8
31681,2
31683,0
31719,3
31738,8
31754,6
31758,8
31772,5
31791,3
31796,7
31797,6
31828,9
31843,1
31889,8
31896,9
31920,1
31965,4
31976,5
31986,9
31993,1
31997,7
32011,8
32018,8
32019,1
32021,9
32056,4
32078,8
32089,9
32091,3
32112,4
32128,9
32142,2
32153,1
32154,5
32158,1
32159,7
32161,8
32251,9
32277,5
32289,7
32290,5
32307,7
32327,7
32350,9
32364,7
32411,1
32446,1
32462,1
32493,0
32496,1
32518,4
32534,1
32536,1
32544,8
32550,0
32554,1
32573,8
32619,3
32626,7
32696,6
32704,1
32715,9
32725,6
32733,8
32744,2
32748,5
32776,4
32807,1
32818,2
32836,2
32848,9
32882,9
32915,5
32928,2
32929,6
32946,0
32947,2
32982,8
32994,6
33080,3
33081,5
33085,2
33126,9
33138,5
33169,3
33184,2
33215,9
33236,9
33239,3
33246,9
33254,0
33262,4
33271,7
33289,8
33290,2
33294,5
33312,4
33330,0
33350,0
33378,0
33383,1
33422,9
33426,4
33466,7
33510,3
33541,2
33560,6
33616,7
33619,6
33629,6
33648,1
33668,8
33692,6
33714,4
33734,5
33782,6
33804,2
33820,8
33832,2
33839,8
33841,1
33896,3
33923,0
33929,6
33956,8
33960,6
33978,0
34007,0
34020,8
34021,5
34025,0
34037,0
34038,1
34079,7
34087,2
34149,7
34185,4
34202,2
34225,8
34237,0
34285,6
34327,3
34365,5
34368,3
34371,2
34396,3
34409,4
34415,7
34436,2
34455,8
34469,8
34482,9
34495,2
34531,1
34538,0
34552,3
34563,8
34586,0
34614,2
34634,0
34654,6
34670,7
34684,3
34709,4
34720,5
34721,3
34758,8
34813,8
34830,4
34872,8
34879,6
34929,8
35019,9
35040,5
35053,7
35086,3
35094,1
35100,5
35193,8
35198,2
35205,6
35226,3
35230,8
35240,2
35271,3
35298,2
35339,8
35358,9
35359,1
35390,5
35398,8
35464,9
35507,1
35558,1
35573,7
35581,4
35582,3
35588,6
35594,7
