2,4
5,2
19,9
52,7
75,0
107,3
120,2
163,4
190,2
191,5
204,6
216,0
225,8
232,0
253,2
263,7
266,5
283,0
295,8
296,0
305,7
307,7
320,0
326,0
327,3
333,8
360,2
367,6
374,9
379,4
383,9
384,7
402,4
467,7
472,2
502,5
516,5
531,4
534,6
540,3
554,5
562,7
569,4
580,9
582,0
608,7
610,5
615,8
631,9
633,0
650,2
664,2
694,8
726,8
732,2
767,3
784,8
786,7
814,2
815,5
817,8
863,2
906,4
924,5
940,9
963,8
1008,4
1011,2
1015,0
1035,3
1048,2
1056,9
1071,5
1074,2
1116,9
1141,8
1163,4
1194,9
1247,8
1248,4
1249,2
1256,9
1259,1
1273,4
1290,3
1333,9
1359,0
1395,2
1409,3
1417,7
1418,6
1443,0
1472,1
1475,8
1489,0
1505,8
1519,8
1564,7
1569,9
1579,1
1616,8
1627,1
1656,7
1671,6
1674,9
1698,3
1724,2
1752,5
1758,8
1785,5
1792,6
1793,8
1800,2
1812,4
1841,2
1851,7
1867,5
1873,8
1905,9
1938,3
1939,9
1956,0
1971,3
1995,0
2002,8
2021,3
2032,4
2056,5
2066,0
2083,1
2085,2
2095,7
2100,0
2161,7
2172,5
2173,7
2195,0
2218,0
2266,5
2269,0
2286,3
2296,6
2297,7
2303,8
2305,2
2311,6
2326,1
2375,1
2424,4
2434,9
2451,4
2458,4
2479,6
2501,9
2567,3
2571,5
2632,3
2641,2
2664,2
2681,8
2702,9
2744,5
2748,2
2765,0
2795,9
2801,4
2814,7
2826,0
2841,8
2844,7
2875,2
2882,0
2892,2
2899,0
2913,6
2954,6
2966,5
3031,5
3057,3
3078,2
3106,0
3117,4
3141,5
3180,5
3211,8
3216,5
3218,4
3275,5
3301,5
3302,9
3315,4
3342,2
3353,8
3382,9
3389,9
3456,1
3460,3
3479,0
3486,2
3501,8
3538,7
3539,5
3566,9
3568,0
3578,2
3594,9
3613,5
3642,2
3702,0
3737,8
3761,4
3778,0
3784,9
3848,2
3867,9
3882,0
3927,9
3977,9
3981,2
3988,5
3998,9
4000,7
4073,3
4104,5
4153,2
4157,2
4163,1
4194,5
4197,4
4219,9
4238,3
4241,2
4262,3
4276,3
4278,2
4288,0
4345,9
4350,9
4356,0
4387,1
4392,6
4424,5
4438,4
4448,8
4450,5
4466,9
4479,7
4494,4
4517,6
4532,0
4547,9
4617,5
4625,5
4643,7
4650,2
4667,9
4671,9
4689,9
4693,9
4734,7
4749,0
4774,7
4793,0
4796,4
4830,9
4863,7
4874,4
4877,4
4887,8
4931,0
4941,5
4955,2
4967,8
5015,0
5061,5
5091,4
5100,7
5103,2
5106,9
5109,5
5110,2
5126,6
5161,7
5165,9
5199,8
5216,2
5233,9
5236,2
5263,8
5304,1
5319,0
5332,3
5346,8
5367,7
5372,8
5415,2
5434,3
5437,7
5461,0
5476,8
5487,0
5501,9
5524,6
5573,3
5580,4
5589,9
5668,5
5695,8
5727,9
5728,3
5737,5
5746,9
5788,3
5792,4
5799,3
5825,7
5869,9
5874,9
5887,5
5905,0
5925,5
5941,3
5942,3
5976,7
5979,9
5996,6
6047,6
6074,9
6079,2
6084,9
6102,6
6127,4
6145,9
6149,9
6157,6
6182,3
6202,7
6264,5
6270,2
6359,5
6362,3
6370,5
6391,2
6412,5
6422,0
6436,1
6465,2
6474,6
6481,7
6492,2
6542,9
6547,2
6557,5
6640,1
6659,8
6694,9
6722,7
6780,2
6790,9
6811,2
6815,2
6836,5
6838,9
6847,0
6866,7
6875,0
6927,6
6936,5
6938,8
6948,2
6975,6
7001,7
7006,9
7035,8
7053,9
7059,7
7071,9
7072,2
7104,6
7121,8
7157,9
7189,3
7207,2
7213,7
7226,7
7267,0
7268,6
7356,8
7375,2
7379,6
7389,6
7429,1
7433,3
7461,8
7481,5
7508,8
7539,8
7556,3
7586,8
7615,2
7624,2
7637,4
7676,9
7716,1
7735,5
7751,4
7762,3
7794,3
7796,2
7803,3
7867,6
7873,9
7889,7
7894,0
7945,7
7948,0
7949,9
7962,5
7968,6
7982,3
7983,2
8049,7
8059,9
8065,3
8067,8
8125,8
8200,3
8201,2
8211,2
8217,7
8233,0
8262,0
8298,4
8325,4
8328,6
8329,9
8331,1
8338,3
8356,9
8371,8
8375,7
8440,9
8489,0
8493,2
8522,8
8545,0
8547,9
8557,3
8567,4
8589,1
8596,7
8626,9
8631,2
8632,2
8638,6
8669,9
8671,9
8727,2
8732,8
8764,8
8799,6
8814,6
8819,5
8841,2
8889,8
8921,2
8952,2
8968,9
8971,9
8974,6
8983,2
9010,6
9014,8
9021,2
9049,6
9099,8
9105,2
9111,5
9123,6
9133,1
9135,2
9151,0
9154,8
9160,5
9205,5
9208,8
9240,1
9253,3
9263,7
9274,7
9308,9
9391,4
9399,1
9405,6
9436,4
9528,8
9560,7
9580,6
9587,5
9611,8
9619,6
9666,0
9671,0
9673,9
9744,0
9772,2
9806,0
9829,3
9904,3
9907,1
9955,7
9998,9
10024,2
10046,7
10057,8
10066,8
10069,0
10073,2
10083,0
10108,6
10117,2
10158,2
10176,0
10177,4
10181,7
10199,9
10242,0
10269,4
10293,1
10308,2
10314,3
10331,4
10340,0
10347,2
10373,5
10374,9
10398,8
10413,1
10428,9
10480,9
10490,8
10494,4
10502,2
10547,7
10561,8
10593,7
10630,6
10655,8
10670,4
10701,5
10766,2
10779,3
10785,2
10800,8
10802,2
10835,7
10855,6
10882,3
10894,5
10903,5
10908,4
10927,8
10969,7
10983,1
11022,0
11074,9
11096,9
11113,4
11148,4
11206,9
11251,2
11301,3
11313,9
11373,9
11384,2
11425,8
11483,6
11523,5
11529,8
11536,9
11580,9
11594,7
11611,8
11744,4
11745,9
11754,0
11763,7
11767,4
11770,4
11787,6
11788,3
11834,0
11839,5
11842,5
11866,6
11923,8
11947,9
11951,3
11986,4
11998,8
12054,8
12063,3
12064,4
12066,8
12093,2
12099,8
12130,8
12146,5
12148,3
12156,2
12161,2
12173,8
12175,9
12188,7
12200,9
12205,0
12221,1
12232,5
12239,0
12284,5
12303,3
12321,0
12325,0
12398,4
12403,7
12465,4
12484,5
12488,5
12520,6
12526,7
12537,7
12542,0
12618,4
12621,2
12638,5
12643,1
12663,8
12682,2
12708,9
12721,9
12724,7
12744,6
12748,0
12782,8
12818,5
12844,2
12897,0
12905,6
12906,2
12938,2
12979,7
12981,3
12989,9
13000,7
13032,9
13040,5
13063,9
13087,6
13109,3
13117,0
13120,5
13133,6
13139,2
13187,7
13249,2
13308,9
13327,8
13328,5
13365,8
13377,0
13406,2
13417,3
13428,9
13430,4
13472,9
13556,1
13603,5
13633,5
13641,0
13665,7
13666,9
13723,8
13724,5
13737,6
13742,9
13751,0
13760,6
13791,9
13805,9
13810,7
13837,2
13864,4
13869,8
13873,0
13879,3
13899,8
13904,9
13926,0
13966,8
13984,2
14005,2
14054,5
14060,1
14067,4
14069,5
14074,5
14102,0
14115,3
14118,2
14141,7
14144,5
14150,5
14153,0
14155,6
14158,0
14165,0
14170,8
14177,3
14197,7
14199,5
14211,8
14257,4
14259,4
14264,2
14334,0
14361,3
14398,7
14429,2
14437,6
14493,9
14499,8
14556,7
14567,3
14577,3
14589,0
14596,2
14598,7
14607,9
14620,4
14626,8
14630,5
14688,5
14696,9
14731,6
14733,8
14760,2
14767,1
14800,2
14804,6
14851,3
14884,9
14901,2
14909,6
14916,3
14917,5
14962,2
14978,2
14996,2
15011,4
15053,3
15086,7
15091,8
15098,7
15138,1
15226,3
15229,7
15289,8
15336,3
15344,0
15395,9
15404,6
15436,8
15447,6
15454,0
15459,6
15501,8
15502,8
15566,0
15573,2
15588,2
15591,6
15620,6
15642,2
15685,5
15707,8
15723,8
15767,5
15799,2
15813,1
15833,7
15834,5
15882,0
15917,2
15930,3
15988,8
16008,9
16036,8
16041,7
16045,0
16063,5
16074,3
16093,4
16106,9
16116,5
16117,9
16144,0
16174,5
16202,0
16294,2
16295,5
16296,3
16329,3
16333,5
16341,9
16352,0
16353,5
16391,4
16394,7
16395,7
16397,4
16409,9
16418,1
16421,9
16436,6
16443,4
16450,4
16455,1
16458,1
16508,1
16520,0
16549,3
16555,6
16556,3
16560,6
16587,3
16600,4
16601,4
16654,2
16661,7
16684,6
16724,8
16754,2
16758,0
16760,2
16762,8
16782,6
16795,7
16800,7
16812,2
16853,9
16915,7
16928,0
16945,3
16952,2
16968,9
16969,4
16990,7
16995,4
17051,0
17056,8
17063,3
17067,4
17101,1
17103,3
17105,3
17106,0
17123,2
17143,7
17145,8
17162,8
17168,6
17178,8
17195,9
17206,7
17211,9
17224,5
17234,9
17255,3
17270,8
17275,8
17279,1
17300,4
17306,7
17313,4
17330,3
17405,8
17412,4
17445,9
17455,9
17503,0
17516,2
17535,0
17542,6
17561,4
17595,2
17597,9
17605,1
17610,5
17647,6
17665,5
17683,7
17698,9
17730,4
17763,2
17821,2
17828,0
17849,7
17860,9
17877,0
17878,8
17915,5
17924,8
17941,0
17951,5
17972,9
17990,8
18022,0
18077,2
18080,5
18081,4
18083,5
18084,2
18103,5
18135,2
18143,9
18147,2
18166,9
18183,7
18187,9
18191,7
18193,9
18199,6
18203,4
18230,2
18255,2
18297,4
18308,4
18323,2
18330,6
18333,7
18344,6
18366,5
18379,5
18385,4
18408,7
18414,8
18427,7
18433,8
18436,4
18446,5
18494,7
18516,1
18525,6
18535,2
18569,3
18570,4
18600,5
18617,4
18635,8
18670,6
18706,7
18714,8
18716,6
18720,7
18733,9
18736,7
18752,3
18784,7
18808,5
18831,4
18844,7
18868,0
18871,7
18926,0
18935,9
18999,4
19016,3
19055,4
19072,0
19124,8
19153,7
19185,9
19208,6
19244,9
19256,9
19302,3
19314,2
19321,2
19344,7
19371,8
19396,5
19397,2
19419,0
19431,6
19434,7
19435,8
19442,3
19444,2
19462,6
19497,5
19508,2
19538,8
19541,8
19547,0
19554,0
19596,9
19601,3
19612,0
19638,5
19644,9
19649,0
19657,4
19691,1
19699,5
19702,5
19755,2
19773,7
19806,9
19807,8
19818,0
19906,8
19920,5
19968,1
19980,5
20002,7
20053,4
20055,2
20109,5
20147,3
20196,9
20204,8
20215,0
20241,9
20264,9
20310,7
20330,9
20339,8
20359,5
20367,6
20371,0
20410,9
20452,7
20462,9
20473,2
20550,2
20560,8
20575,5
20590,5
20595,2
20601,5
20603,6
20634,4
20644,9
20771,8
20788,9
20826,9
20831,2
20833,3
20837,5
20854,5
20918,9
20920,9
20969,7
21000,7
21004,6
21005,5
21008,6
21011,5
21037,4
21041,6
21117,6
21145,9
21188,8
21218,9
21244,5
21245,9
21252,5
21265,7
21266,0
21300,9
21303,2
21309,5
21363,4
21374,4
21405,7
21410,6
21428,3
21487,3
21504,2
21515,3
21545,6
21556,8
21589,8
21647,3
21651,7
21659,8
21686,9
21718,9
21727,2
21774,9
21801,6
21820,5
21829,1
21885,7
21911,2
21934,6
21937,7
21945,0
21947,3
21957,9
21963,5
21983,2
21985,0
21988,4
21996,0
22047,2
22123,8
22130,5
22131,7
22133,2
22208,0
22217,2
22263,9
22275,5
22304,3
22305,9
22308,8
22322,3
22358,2
22376,2
22406,9
22409,4
22424,6
22437,9
22441,0
22442,2
22518,4
22526,8
22532,8
22712,2
22731,2
22766,4
22767,3
22804,9
