16,2
62,6
102,1
228,3
293,0
320,0
321,3
362,9
445,8
452,3
460,9
537,5
545,8
738,1
770,6
864,9
873,2
894,4
911,7
992,3
994,7
1057,7
1241,3
1327,6
1335,7
1364,9
1372,0
1392,7
1397,2
1449,3
1462,9
1476,3
1540,6
1566,3
1567,6
1787,1
1792,6
1855,9
1915,1
1960,9
1988,2
2197,1
2329,5
2340,0
2574,7
2583,1
2654,1
2785,6
2798,9
2848,7
2942,8
2956,9
3201,3
3205,5
3259,0
3331,1
3339,2
3432,8
3727,8
3738,4
3745,9
3763,1
3825,8
4014,1
4044,0
4083,8
4092,9
4204,2
4227,7
4492,1
4545,7
4635,6
4649,2
4718,0
4730,4
4803,8
4831,9
5190,3
5235,1
5288,0
5337,3
5410,4
5462,0
5496,7
5521,8
5739,6
5855,7
5877,6
5965,2
6096,5
6151,5
6206,1
6220,4
6449,4
6470,8
6489,3
6554,1
6576,3
6711,3
6779,9
6835,7
6887,4
6958,0
6965,7
6991,0
7044,5
7048,8
7050,0
7055,0
7056,9
7130,0
7135,0
7211,4
7216,5
7233,9
7265,2
7325,0
7506,0
7519,8
7556,3
7714,9
7723,4
7764,1
7893,9
7963,5
8052,3
8065,3
8122,3
8221,8
8313,8
8346,4
8356,9
8368,0
8401,7
8586,9
8602,1
8619,8
8629,7
8654,9
8752,2
8785,8
8807,6
8824,3
8847,9
8854,4
8917,0
8924,2
8956,4
8978,2
9246,2
9265,9
9297,0
9353,4
9466,3
9467,7
9548,7
9653,1
9656,7
9717,0
9804,1
9836,2
9840,0
9877,0
9879,3
10037,6
10050,7
10090,2
10094,9
10119,0
10237,0
10283,0
10292,9
10331,4
10358,8
10393,3
10413,1
10455,1
10461,7
10694,8
10802,2
10870,4
10887,3
11126,4
11162,0
11171,3
11214,1
11215,9
11220,7
11291,1
11618,3
11659,5
11679,1
11843,8
11871,6
11884,9
11916,4
11999,3
12032,8
12048,7
12074,9
12083,5
12085,8
12106,1
12144,0
12316,4
12526,7
12591,1
12626,5
12635,0
12718,2
12773,9
12915,4
12980,6
12987,1
13028,9
13192,7
13252,4
13350,4
13357,6
13403,3
13461,9
13466,5
13602,5
13641,0
13718,7
13766,4
13890,7
13941,6
14051,6
14066,4
14306,9
14323,0
14497,9
14613,0
14698,1
14741,7
14907,5
14979,5
14988,9
15019,7
15034,1
15275,0
15327,7
15517,9
15567,0
15641,6
15685,5
15785,3
15837,9
15841,4
15847,3
15873,5
15921,1
15961,6
16001,2
16006,9
16051,4
16213,5
16216,4
16280,9
16287,1
16339,8
16364,5
16371,1
16421,9
16499,5
16594,7
16698,5
16722,1
16829,9
16832,5
16872,1
17042,1
17064,0
17075,6
17098,6
17169,0
17358,8
17403,3
17406,4
17430,1
17497,7
17504,5
17578,5
17602,8
17654,8
17655,0
17734,3
17811,5
17824,9
17862,4
17863,6
17896,4
17929,3
17951,5
17985,6
18115,1
18141,5
18158,2
18167,5
18235,1
18356,2
18362,4
18514,2
18667,6
18680,9
18695,1
18708,4
18920,3
19000,8
19034,4
19076,4
19180,0
19185,9
19196,6
19229,2
19238,3
19386,3
19415,2
19456,5
19463,2
19530,6
19560,9
19687,9
19744,0
19775,5
19981,8
19999,2
20002,7
20015,8
20062,8
20067,7
20083,1
20095,0
20186,5
20197,4
20283,0
20337,4
20361,1
20544,3
20663,6
20735,9
20744,6
20764,6
20787,1
20845,1
20864,9
20919,8
20976,5
21039,5
21042,2
21138,9
21175,7
21198,5
21268,6
21400,7
21449,9
21556,8
21604,5
21620,0
21623,2
21678,5
21752,6
21804,2
21805,8
21839,1
21840,9
21891,2
21938,3
22024,3
22035,6
22072,9
22085,4
22148,9
22155,3
22310,5
22538,1
22578,3
22773,8
22838,4
22960,4
23020,2
23034,1
23077,8
23082,2
23088,0
23184,8
23229,2
23323,2
23408,8
23453,6
23524,8
23547,3
23575,9
23614,1
23653,6
23702,8
23715,7
23970,1
24004,5
24044,7
24078,0
24212,0
24236,7
24278,3
24331,2
24385,6
24407,3
24417,3
24432,4
24436,1
24444,0
24523,6
24524,3
24711,1
24761,4
24781,4
24796,2
25024,0
25025,5
25122,2
25250,8
25393,6
25435,6
25446,9
25484,4
25547,0
25550,4
25595,1
25599,6
25608,6
25616,4
25653,4
25657,8
25670,4
25715,8
25738,5
25779,1
25808,7
25950,3
25982,7
26116,9
26142,1
26156,3
26347,6
26360,5
26401,1
26417,7
26451,5
26580,8
26625,3
26664,8
26681,8
26693,4
26707,7
26762,8
26793,5
26807,8
26832,0
26861,9
27010,2
27152,3
27352,4
27472,2
27523,6
27528,1
27545,8
27565,9
27594,5
27629,1
27685,6
27699,5
27720,0
27722,7
27726,3
27832,4
27840,3
28050,2
28160,0
28228,2
28267,5
28350,1
28418,3
28469,5
28471,2
28509,4
28551,4
28599,4
28670,7
28748,5
28794,1
28900,3
28926,7
29198,8
29245,1
29306,8
29336,0
29402,8
29559,0
29584,4
29613,3
29749,5
29952,1
29992,4
30116,8
30149,0
30187,0
30197,5
30213,3
30230,6
30552,4
30652,7
30681,3
30689,6
30776,9
30795,4
30840,2
30861,4
30901,1
30998,7
31011,3
31148,2
31187,7
31191,8
31232,6
31503,2
31609,2
31686,6
31714,6
31749,8
31751,1
31775,3
31811,3
31930,1
32136,5
32196,9
32207,0
32338,1
32358,1
32390,8
32426,8
32647,4
32670,6
32775,3
32791,6
32911,4
32930,9
32965,8
33008,2
33037,7
33077,5
33078,0
33114,3
33122,1
33134,7
33234,7
33235,5
33295,1
33343,1
33385,1
33476,8
33667,1
33672,2
33713,5
33717,7
33718,4
33726,4
33790,6
33831,0
33922,4
34024,6
34056,2
34140,3
34196,9
34244,0
34246,0
34547,3
34569,9
34580,0
34582,0
34606,2
34651,9
34709,4
34712,3
34721,3
34769,9
34811,5
34830,4
34968,8
34999,0
35027,6
35048,1
35058,3
35060,0
35065,9
35192,0
35214,5
35256,4
35290,2
35428,8
35459,3
35488,0
35738,5
35762,8
35778,0
35800,0
35918,6
35931,4
35975,5
36061,6
36081,2
36147,2
36164,1
36170,2
36172,9
36191,4
36203,9
36323,8
36379,4
36486,9
36530,7
36560,0
36857,6
36922,9
37007,2
37231,6
37234,2
37294,4
37298,7
37356,6
37422,3
37457,9
37500,7
37563,1
37620,8
37633,4
37658,3
37693,7
37706,7
37736,4
37863,2
37895,6
38012,4
38024,2
38085,8
38266,5
38346,3
38347,6
38361,3
38444,6
38456,9
38476,8
38493,9
38541,9
38625,9
38638,8
38790,2
38851,5
38894,3
38930,9
38995,9
39083,4
39131,8
39369,6
39415,3
39436,5
39516,5
39531,0
39592,2
39600,0
39612,0
39616,7
39648,9
39651,7
39672,7
39872,8
39994,8
40000,7
40119,2
40207,5
40232,7
40315,1
40347,5
40381,8
40481,3
40526,6
40591,6
40730,7
40733,5
40774,7
40812,2
40818,3
40832,2
40901,3
40902,5
40959,5
41018,6
41125,4
41258,5
41340,2
41471,3
41562,9
41671,4
41707,7
41739,1
41768,9
41770,0
41812,1
41842,6
41876,6
41950,4
42052,9
42077,7
42123,6
42177,7
42259,8
42276,1
42364,8
42555,5
42577,9
42594,7
42644,1
42663,5
42682,8
42698,5
42731,1
42832,8
42905,6
42921,6
43018,8
43156,4
43186,0
43466,3
43486,2
43518,6
43560,5
43576,2
43587,5
43597,2
43655,6
43761,1
43882,5
43895,2
43904,4
43909,8
44168,6
44206,8
44213,4
44262,5
44378,7
44464,4
44519,3
44703,0
44710,2
44773,5
44822,9
44840,7
44858,5
44932,6
44952,6
45042,0
45050,8
45101,5
45202,8
45254,1
45313,8
45386,0
45392,7
45397,7
45451,1
45567,5
45623,6
45725,2
45832,2
45849,8
45851,6
45898,8
45952,0
46090,0
46107,1
46214,2
46288,2
46364,2
46387,8
46392,6
46401,4
46459,0
46588,3
46625,0
46642,7
46721,9
46795,4
46841,2
46858,7
46867,2
46901,5
47005,0
47015,7
47045,6
47060,5
47075,1
47157,3
47209,6
47210,4
47251,5
47298,8
47318,4
47415,6
47464,7
47486,6
47624,5
47714,0
47719,8
47808,6
47932,6
47963,6
48052,6
48072,9
48085,1
48131,1
48183,1
48208,7
48261,1
48347,9
48357,4
48448,4
48545,2
48609,6
48648,7
48665,2
48818,9
48911,0
48915,2
49014,0
49050,4
49063,7
49068,1
49274,4
49417,4
49446,3
49515,2
49633,6
49668,5
49693,6
49709,7
49735,2
49746,3
49867,7
49882,3
49950,5
49957,5
50097,8
50162,7
50246,8
50305,7
50316,5
50347,8
50387,6
50478,2
50507,5
50525,1
50531,4
50609,4
50614,7
50642,2
50697,7
50760,7
50761,6
50790,8
50806,9
50851,9
50855,1
50869,8
50948,4
51020,9
51074,7
51110,1
51217,3
51280,9
51286,0
51323,2
51335,7
51444,5
51506,2
51645,8
51872,6
51972,5
51977,6
52029,6
52042,1
52080,8
52175,1
52243,4
52467,9
52507,5
52614,1
52689,8
52840,2
52879,7
52896,5
52913,8
52922,3
52943,9
52964,7
52970,5
52997,7
53083,3
53160,1
53248,8
53293,0
53303,2
53320,6
53344,0
53350,0
53446,4
53459,4
